5261;26;"SP";"Redenção da Serra"
5262;26;"SP";"Regente Feijó"
5263;26;"SP";"Reginópolis"
5264;26;"SP";"Registro"
5265;26;"SP";"Restinga"
5266;26;"SP";"Ribeira"
5267;26;"SP";"Ribeirão Bonito"
5268;26;"SP";"Ribeirão Branco"
5269;26;"SP";"Ribeirão Corrente"
5270;26;"SP";"Ribeirão do Sul"
5271;26;"SP";"Ribeirão dos Índios"
5272;26;"SP";"Ribeirão Grande"
5273;26;"SP";"Ribeirão Pires"
5274;26;"SP";"Ribeirão Preto"
5275;26;"SP";"Riversul"
5276;26;"SP";"Rifaina"
5277;26;"SP";"Rincão"
5278;26;"SP";"Rinópolis"
5279;26;"SP";"Rio Claro"
5280;26;"SP";"Rio das Pedras"
5281;26;"SP";"Rio Grande da Serra"
5282;26;"SP";"Riolândia"
5283;26;"SP";"Rosana"
5284;26;"SP";"Roseira"
5285;26;"SP";"Rubiácea"
5286;26;"SP";"Rubinéia"
5287;26;"SP";"Sabino"
5288;26;"SP";"Sagres"
5289;26;"SP";"Sales"
5290;26;"SP";"Sales Oliveira"
5291;26;"SP";"Salesópolis"
5292;26;"SP";"Salmourão"
5293;26;"SP";"Saltinho"
5294;26;"SP";"Salto"
5295;26;"SP";"Salto de Pirapora"
5296;26;"SP";"Salto Grande"
5297;26;"SP";"Sandovalina"
5298;26;"SP";"Santa Adélia"
5299;26;"SP";"Santa Albertina"
5300;26;"SP";"Santa Bárbara d'Oeste"
5301;26;"SP";"Santa Branca"
5302;26;"SP";"Santa Clara d'Oeste"
5303;26;"SP";"Santa Cruz da Conceição"
5304;26;"SP";"Santa Cruz da Esperança"
5305;26;"SP";"Santa Cruz das Palmeiras"
5306;26;"SP";"Santa Cruz do Rio Pardo"
5307;26;"SP";"Santa Ernestina"
5308;26;"SP";"Santa Fé do Sul"
5309;26;"SP";"Santa Gertrudes"
5310;26;"SP";"Santa Isabel"
5311;26;"SP";"Santa Lúcia"
5312;26;"SP";"Santa Maria da Serra"
5313;26;"SP";"Santa Mercedes"
5314;26;"SP";"Santana da Ponte Pensa"
5315;26;"SP";"Santana de Parnaíba"
5316;26;"SP";"Santa Rita d'Oeste"
5317;26;"SP";"Santa Rita do Passa Quatro"
5318;26;"SP";"Santa Rosa de Viterbo"
5319;26;"SP";"Santa Salete"
5320;26;"SP";"Santo Anastácio"
5321;26;"SP";"Santo André"
5322;26;"SP";"Santo Antônio da Alegria"
5323;26;"SP";"Santo Antônio de Posse"
5324;26;"SP";"Santo Antônio do Aracanguá"
5325;26;"SP";"Santo Antônio do Jardim"
5326;26;"SP";"Santo Antônio do Pinhal"
5327;26;"SP";"Santo Expedito"
5328;26;"SP";"Santópolis do Aguapeí"
5329;26;"SP";"Santos"
5330;26;"SP";"São Bento do Sapucaí"
5331;26;"SP";"São Bernardo do Campo"
5332;26;"SP";"São Caetano do Sul"
5333;26;"SP";"São Carlos"
5334;26;"SP";"São Francisco"
5335;26;"SP";"São João da Boa Vista"
5336;26;"SP";"São João das Duas Pontes"
5337;26;"SP";"São João de Iracema"
5338;26;"SP";"São João do Pau d'Alho"
5339;26;"SP";"São Joaquim da Barra"
5340;26;"SP";"São José da Bela Vista"
5341;26;"SP";"São José do Barreiro"
5342;26;"SP";"São José do Rio Pardo"
5343;26;"SP";"São José do Rio Preto"
5344;26;"SP";"São José dos Campos"
5345;26;"SP";"São Lourenço da Serra"
5346;26;"SP";"São Luiz do Paraitinga"
5347;26;"SP";"São Manuel"
5348;26;"SP";"São Miguel Arcanjo"
5349;26;"SP";"São Paulo"
5350;26;"SP";"São Pedro"
5351;26;"SP";"São Pedro do Turvo"
5352;26;"SP";"São Roque"
5353;26;"SP";"São Sebastião"
5354;26;"SP";"São Sebastião da Grama"
5355;26;"SP";"São Simão"
